glacier_id,lon,lat
RGI60-02.07508,-126.589,52.5463
RGI60-02.07509,-127.072,52.5588
RGI60-02.07510,-127.077,52.5563
RGI60-02.07511,-126.581,52.5527
RGI60-02.07512,-126.575,52.5495
RGI60-02.07513,-126.577,52.5576
RGI60-02.07514,-117.461,52.5596
RGI60-02.07515,-117.456,52.5598
RGI60-02.07516,-119.71,52.5573
RGI60-02.07517,-118.519,52.5642
RGI60-02.07518,-117.48,52.5662
RGI60-02.07519,-118.575,52.5657
RGI60-02.07520,-126.559,52.5598
RGI60-02.07521,-126.55,52.5547
RGI60-02.07522,-118.432,52.5679
RGI60-02.07523,-120.072,52.5425
RGI60-02.07524,-120.066,52.5581
RGI60-02.07525,-120.042,52.5243
RGI60-02.07526,-120.097,52.5606
RGI60-02.07527,-120.072,52.5514
RGI60-02.07528,-120.068,52.5334
RGI60-02.07529,-120.138,52.5687
RGI60-02.07530,-117.457,52.5657
RGI60-02.07531,-120.086,52.5694
RGI60-02.07532,-117.282,52.569
RGI60-02.07533,-126.37,52.5663
RGI60-02.07534,-126.362,52.5588
RGI60-02.07535,-126.79,52.5669
RGI60-02.07536,-119.896,52.5712
RGI60-02.07537,-118.272,52.5692
RGI60-02.07538,-118.447,52.5695
RGI60-02.07539,-126.973,52.5563
RGI60-02.07540,-126.982,52.5635
RGI60-02.07541,-126.959,52.5409
RGI60-02.07542,-126.968,52.5474
RGI60-02.07543,-117.478,52.5719
RGI60-02.07544,-126.878,52.5709
RGI60-02.07545,-120.083,52.5733
RGI60-02.07546,-120.143,52.5734
RGI60-02.07547,-118.42,52.5737
RGI60-02.07548,-120.089,52.5747
RGI60-02.07549,-117.255,52.569
RGI60-02.07550,-126.792,52.5762
RGI60-02.07551,-120.135,52.5754
RGI60-02.07552,-120.093,52.5775
RGI60-02.07553,-119.692,52.5752
RGI60-02.07554,-119.695,52.5684
RGI60-02.07555,-119.706,52.5684
RGI60-02.07556,-119.707,52.5772
RGI60-02.07557,-118.286,52.5755
RGI60-02.07558,-117.492,52.5776
RGI60-02.07559,-126.541,52.5795
RGI60-02.07560,-119.449,52.5771
RGI60-02.07561,-117.361,52.5118
RGI60-02.07562,-117.378,52.5664
RGI60-02.07563,-117.337,52.5562
RGI60-02.07564,-117.303,52.5509
RGI60-02.07565,-117.322,52.5295
RGI60-02.07566,-117.364,52.5198
RGI60-02.07567,-117.301,52.5625
RGI60-02.07568,-117.288,52.5607
RGI60-02.07569,-117.365,52.5717
RGI60-02.07570,-117.34,52.5166
RGI60-02.07571,-117.353,52.5314
RGI60-02.07572,-117.295,52.5562
RGI60-02.07573,-117.27,52.5748
RGI60-02.07574,-127.571,52.5802
RGI60-02.07575,-119.837,52.5794
RGI60-02.07576,-120.095,52.5846
RGI60-02.07577,-127.547,52.5771
RGI60-02.07578,-127.542,52.5813
RGI60-02.07579,-127.556,52.5839
RGI60-02.07580,-117.479,52.5809
RGI60-02.07581,-120.134,52.5838
RGI60-02.07582,-126.645,52.5867
RGI60-02.07583,-126.642,52.5828
RGI60-02.07584,-117.39,52.5855
RGI60-02.07585,-117.381,52.5788
RGI60-02.07586,-117.382,52.5833
RGI60-02.07587,-117.257,52.5822
RGI60-02.07588,-126.789,52.5886
RGI60-02.07589,-126.788,52.5842
RGI60-02.07590,-120.025,52.5872
RGI60-02.07591,-119.996,52.5742
RGI60-02.07592,-120.023,52.5525
RGI60-02.07593,-119.97,52.5794
RGI60-02.07594,-120.009,52.5847
RGI60-02.07595,-119.96,52.5431
RGI60-02.07596,-119.961,52.5636
RGI60-02.07597,-120.042,52.5478
RGI60-02.07598,-120.015,52.5805
RGI60-02.07599,-120.026,52.5388
RGI60-02.07600,-120.015,52.5383
RGI60-02.07601,-119.992,52.5452
RGI60-02.07602,-119.95,52.5747
RGI60-02.07603,-126.665,52.591
RGI60-02.07604,-118.536,52.5884
RGI60-02.07605,-118.329,52.5883
RGI60-02.07606,-117.515,52.5955
RGI60-02.07607,-120.149,52.5924
RGI60-02.07608,-120.16,52.5926
RGI60-02.07609,-119.478,52.6001
RGI60-02.07610,-126.68,52.5941
RGI60-02.07611,-126.686,52.5989
RGI60-02.07612,-119.848,52.5919
RGI60-02.07613,-119.859,52.5989
RGI60-02.07614,-119.032,52.5986
RGI60-02.07615,-126.604,52.5984
RGI60-02.07616,-126.607,52.5932
RGI60-02.07617,-118.506,52.6043
RGI60-02.07618,-118.318,52.6014
RGI60-02.07619,-126.578,52.5989
RGI60-02.07620,-126.893,52.5806
RGI60-02.07621,-126.86,52.5897
RGI60-02.07622,-126.829,52.5766
RGI60-02.07623,-126.848,52.5754
RGI60-02.07624,-126.831,52.5926
RGI60-02.07625,-119.852,52.6065
RGI60-02.07626,-127.352,52.602
RGI60-02.07627,-126.837,52.6064
RGI60-02.07628,-126.592,52.6035
RGI60-02.07629,-117.271,52.6001
RGI60-02.07630,-117.27,52.6055
RGI60-02.07631,-117.259,52.6071
RGI60-02.07632,-126.649,52.5985
RGI60-02.07633,-126.667,52.5994
RGI60-02.07634,-126.656,52.591
RGI60-02.07635,-118.204,52.6103
RGI60-02.07636,-117.333,52.6113
RGI60-02.07637,-126.578,52.6113
RGI60-02.07638,-118.523,52.5851
RGI60-02.07639,-118.537,52.6061
RGI60-02.07640,-118.526,52.5972
RGI60-02.07641,-117.501,52.6126
RGI60-02.07642,-127.574,52.6136
RGI60-02.07643,-127.573,52.6094
RGI60-02.07644,-118.332,52.6137
RGI60-02.07645,-127.322,52.6133
RGI60-02.07646,-127.333,52.6152
RGI60-02.07647,-119.885,52.6166
RGI60-02.07648,-117.506,52.6161
RGI60-02.07649,-127.664,52.6173
RGI60-02.07650,-127.343,52.6149
RGI60-02.07651,-127.355,52.6119
RGI60-02.07652,-127.368,52.6155
RGI60-02.07653,-127.378,52.6178
RGI60-02.07654,-126.844,52.6178
RGI60-02.07655,-119.922,52.6057
RGI60-02.07656,-119.925,52.5848
RGI60-02.07657,-119.941,52.606
RGI60-02.07658,-119.967,52.6159
RGI60-02.07659,-119.944,52.5922
RGI60-02.07660,-119.909,52.5873
RGI60-02.07661,-127.329,52.6199
RGI60-02.07662,-118.22,52.6163
RGI60-02.07663,-127.577,52.6195
RGI60-02.07664,-118.211,52.6171
RGI60-02.07665,-118.35,52.6218
RGI60-02.07666,-127.384,52.6218
RGI60-02.07667,-118.135,52.6224
RGI60-02.07668,-126.55,52.6238
RGI60-02.07669,-127.67,52.6253
RGI60-02.07670,-117.524,52.6092
RGI60-02.07671,-117.522,52.6176
RGI60-02.07672,-118.184,52.6289
RGI60-02.07673,-118.539,52.6317
RGI60-02.07674,-119.518,52.6316
RGI60-02.07675,-117.426,52.6335
RGI60-02.07676,-118.515,52.6323
RGI60-02.07677,-118.529,52.6297
RGI60-02.07678,-127.367,52.6319
RGI60-02.07679,-118.342,52.6295
RGI60-02.07680,-118.331,52.6342
RGI60-02.07681,-127.423,52.6376
RGI60-02.07682,-118.373,52.6401
RGI60-02.07683,-126.427,52.6368
RGI60-02.07684,-119.431,52.6391
RGI60-02.07685,-118.253,52.6355
RGI60-02.07686,-118.279,52.6405
RGI60-02.07687,-119.424,52.6412
RGI60-02.07688,-117.797,52.6391
RGI60-02.07689,-127.745,52.641
RGI60-02.07690,-119.44,52.64
RGI60-02.07691,-117.811,52.6391
RGI60-02.07692,-117.409,52.6397
RGI60-02.07693,-127.504,52.6441
RGI60-02.07694,-127.41,52.6435
RGI60-02.07695,-118.628,52.64
RGI60-02.07696,-126.696,52.6413
RGI60-02.07697,-126.508,52.6469
RGI60-02.07698,-117.345,52.6468
RGI60-02.07699,-119.07,52.6471
RGI60-02.07700,-126.44,52.6453
RGI60-02.07701,-118.315,52.6384
RGI60-02.07702,-126.606,52.6346
RGI60-02.07703,-126.62,52.6451
RGI60-02.07704,-118.264,52.6486
RGI60-02.07705,-118.378,52.6487
RGI60-02.07706,-118.611,52.6431
RGI60-02.07707,-118.611,52.6489
RGI60-02.07708,-118.281,52.652
RGI60-02.07709,-118.387,52.6534
RGI60-02.07710,-126.694,52.6528
RGI60-02.07711,-127.743,52.6556
RGI60-02.07712,-119.358,52.6556
RGI60-02.07713,-119.77,52.6297
RGI60-02.07714,-119.763,52.6421
RGI60-02.07715,-119.776,52.6524
RGI60-02.07716,-119.778,52.6351
RGI60-02.07717,-118.622,52.6497
RGI60-02.07718,-118.628,52.654
RGI60-02.07719,-127.77,52.6578
RGI60-02.07720,-119.083,52.6612
RGI60-02.07721,-117.413,52.661
RGI60-02.07722,-117.387,52.6509
RGI60-02.07723,-117.394,52.6445
RGI60-02.07724,-117.415,52.6529
RGI60-02.07725,-120.584,52.6612
RGI60-02.07726,-118.287,52.6603
RGI60-02.07727,-127.759,52.6619
RGI60-02.07728,-127.517,52.6617
RGI60-02.07729,-119.462,52.6576
RGI60-02.07730,-119.463,52.6504
RGI60-02.07731,-119.454,52.651
RGI60-02.07732,-118.35,52.6429
RGI60-02.07733,-118.331,52.6577
RGI60-02.07734,-118.316,52.6522
RGI60-02.07735,-127.521,52.6646
RGI60-02.07736,-117.133,52.6662
RGI60-02.07737,-119.602,52.663
RGI60-02.07738,-119.608,52.6652
RGI60-02.07739,-127.509,52.666
RGI60-02.07740,-127.514,52.6655
RGI60-02.07741,-117.366,52.6567
RGI60-02.07742,-117.392,52.6649
RGI60-02.07743,-126.612,52.6673
RGI60-02.07744,-118.058,52.6686
RGI60-02.07745,-127.761,52.6696
RGI60-02.07746,-127.656,52.6688
RGI60-02.07747,-127.086,52.6704
RGI60-02.07748,-127.083,52.6707
RGI60-02.07749,-127.411,52.6698
RGI60-02.07750,-119.871,52.6644
RGI60-02.07751,-118.587,52.6715
RGI60-02.07752,-119.53,52.6692
RGI60-02.07753,-119.535,52.6591
RGI60-02.07754,-119.095,52.6707
RGI60-02.07755,-118.652,52.6727
RGI60-02.07756,-118.275,52.6742
RGI60-02.07757,-126.629,52.6671
RGI60-02.07758,-117.328,52.6755
RGI60-02.07759,-118.616,52.6757
RGI60-02.07760,-127.081,52.6763
RGI60-02.07761,-118.298,52.6753
RGI60-02.07762,-119.615,52.674
RGI60-02.07763,-127.572,52.6749
RGI60-02.07764,-118.064,52.6746
RGI60-02.07765,-119.882,52.6747
RGI60-02.07766,-118.63,52.6755
RGI60-02.07767,-127.767,52.678
RGI60-02.07768,-127.787,52.678
RGI60-02.07769,-126.693,52.6808
RGI60-02.07770,-117.427,52.6783
RGI60-02.07771,-118.734,52.68
RGI60-02.07772,-127.78,52.6824
RGI60-02.07773,-127.169,52.6836
RGI60-02.07774,-127.176,52.6828
RGI60-02.07775,-127.14,52.6849
RGI60-02.07776,-119.591,52.6517
RGI60-02.07777,-119.551,52.6516
RGI60-02.07778,-119.551,52.6742
RGI60-02.07779,-119.561,52.654
RGI60-02.07780,-119.581,52.6705
RGI60-02.07781,-127.077,52.6834
RGI60-02.07782,-127.072,52.6818
RGI60-02.07783,-118.311,52.6678
RGI60-02.07784,-118.309,52.6502
RGI60-02.07785,-118.289,52.6443
RGI60-02.07786,-118.295,52.6479
RGI60-02.07787,-119.447,52.6859
RGI60-02.07788,-120.265,52.6858
RGI60-02.07789,-119.116,52.6847
RGI60-02.07790,-118.729,52.6865
RGI60-02.07791,-117.346,52.6846
RGI60-02.07792,-120.245,52.6865
RGI60-02.07793,-127.506,52.6833
RGI60-02.07794,-127.509,52.6769
RGI60-02.07795,-127.514,52.6773
RGI60-02.07796,-127.421,52.6828
RGI60-02.07797,-127.41,52.6762
RGI60-02.07798,-120.733,52.6893
RGI60-02.07799,-127.643,52.6762
RGI60-02.07800,-127.652,52.6827
RGI60-02.07801,-127.637,52.6805
RGI60-02.07802,-127.664,52.6854
RGI60-02.07803,-127.512,52.691
RGI60-02.07804,-119.336,52.6904
RGI60-02.07805,-127.138,52.6908
RGI60-02.07806,-126.561,52.6905
RGI60-02.07807,-127.782,52.6896
RGI60-02.07808,-127.796,52.688
RGI60-02.07809,-127.489,52.6879
RGI60-02.07810,-127.492,52.6745
RGI60-02.07811,-126.583,52.6932
RGI60-02.07812,-119.76,52.6916
RGI60-02.07813,-127.176,52.6931
RGI60-02.07814,-127.459,52.6845
RGI60-02.07815,-127.47,52.6864
RGI60-02.07816,-127.443,52.6902
RGI60-02.07817,-126.57,52.6947
RGI60-02.07818,-120.743,52.6958
RGI60-02.07819,-127.457,52.6948
RGI60-02.07820,-126.866,52.6907
RGI60-02.07821,-126.598,52.6954
RGI60-02.07822,-127.561,52.6969
RGI60-02.07823,-127.67,52.6962
RGI60-02.07824,-118.897,52.6993
RGI60-02.07825,-127.293,52.6939
RGI60-02.07826,-127.284,52.6906
RGI60-02.07827,-120.128,52.698
RGI60-02.07828,-119.854,52.6815
RGI60-02.07829,-119.88,52.6845
RGI60-02.07830,-119.867,52.6945
RGI60-02.07831,-119.867,52.6849
RGI60-02.07832,-120.145,52.6984
RGI60-02.07833,-120.151,52.6983
RGI60-02.07834,-120.75,52.6974
RGI60-02.07835,-120.757,52.6976
RGI60-02.07836,-127.434,52.6984
RGI60-02.07837,-127.428,52.696
RGI60-02.07838,-127.789,52.6983
RGI60-02.07839,-127.571,52.7016
RGI60-02.07840,-119.846,52.6974
RGI60-02.07841,-119.848,52.6917
RGI60-02.07842,-127.291,52.7025
RGI60-02.07843,-119.608,52.6911
RGI60-02.07844,-119.635,52.686
RGI60-02.07845,-127.478,52.7028
RGI60-02.07846,-119.895,52.7017
RGI60-02.07847,-126.785,52.7045
RGI60-02.07848,-126.778,52.6823
RGI60-02.07849,-126.778,52.6975
RGI60-02.07850,-126.79,52.6952
RGI60-02.07851,-127.681,52.7045
RGI60-02.07852,-120.399,52.7062
RGI60-02.07853,-127.703,52.7081
RGI60-02.07854,-120.119,52.7066
RGI60-02.07855,-120.122,52.7044
RGI60-02.07856,-120.106,52.7077
RGI60-02.07857,-117.486,52.7079
RGI60-02.07858,-119.607,52.7058
RGI60-02.07859,-127.717,52.7095
RGI60-02.07860,-120.041,52.7095
RGI60-02.07861,-127.121,52.71
RGI60-02.07862,-120.592,52.7104
RGI60-02.07863,-127.139,52.7108
RGI60-02.07864,-119.839,52.709
RGI60-02.07865,-119.849,52.7082
RGI60-02.07866,-120.625,52.7116
RGI60-02.07867,-120.071,52.7103
RGI60-02.07868,-126.597,52.7104
RGI60-02.07869,-127.233,52.7061
RGI60-02.07870,-127.208,52.7051
RGI60-02.07871,-127.185,52.6979
RGI60-02.07872,-127.185,52.7062
RGI60-02.07873,-127.193,52.7122
RGI60-02.07874,-127.211,52.6989
RGI60-02.07875,-127.465,52.7034
RGI60-02.07876,-127.467,52.706
RGI60-02.07877,-127.464,52.7116
RGI60-02.07878,-127.238,52.7134
RGI60-02.07879,-120.047,52.7126
RGI60-02.07880,-120.054,52.7133
RGI60-02.07881,-127.734,52.713
RGI60-02.07882,-120.617,52.7127
RGI60-02.07883,-120.615,52.7162
RGI60-02.07884,-126.783,52.7113
RGI60-02.07885,-127.137,52.7158
RGI60-02.07886,-127.572,52.7118
RGI60-02.07887,-118.355,52.7152
RGI60-02.07888,-120.08,52.7132
RGI60-02.07889,-127.188,52.7181
RGI60-02.07890,-118.377,52.7178
RGI60-02.07891,-120.609,52.72
RGI60-02.07892,-120.599,52.7185
RGI60-02.07893,-120.096,52.7169
RGI60-02.07894,-120.09,52.7164
RGI60-02.07895,-127.181,52.7218
RGI60-02.07896,-126.753,52.7138
RGI60-02.07897,-126.772,52.7198
RGI60-02.07898,-127.25,52.7235
RGI60-02.07899,-126.571,52.7222
RGI60-02.07900,-127.126,52.7244
RGI60-02.07901,-120.614,52.7249
RGI60-02.07902,-120.639,52.7134
RGI60-02.07903,-120.646,52.7188
RGI60-02.07904,-119.932,52.7232
RGI60-02.07905,-127.121,52.719
RGI60-02.07906,-127.109,52.7188
RGI60-02.07907,-120.589,52.7194
RGI60-02.07908,-127.724,52.7215
RGI60-02.07909,-127.401,52.7265
RGI60-02.07910,-127.239,52.7254
RGI60-02.07911,-127.258,52.726
RGI60-02.07912,-118.914,52.7252
RGI60-02.07913,-119.892,52.7199
RGI60-02.07914,-119.908,52.7221
RGI60-02.07915,-119.914,52.7149
RGI60-02.07916,-127.278,52.7247
RGI60-02.07917,-119.757,52.681
RGI60-02.07918,-119.707,52.7176
RGI60-02.07919,-119.711,52.6915
RGI60-02.07920,-119.697,52.7094
RGI60-02.07921,-119.694,52.6865
RGI60-02.07922,-119.703,52.6795
RGI60-02.07923,-119.649,52.7115
RGI60-02.07924,-120.602,52.7282
RGI60-02.07925,-127.721,52.7297
RGI60-02.07926,-127.736,52.7273
RGI60-02.07927,-127.608,52.7311
RGI60-02.07928,-127.609,52.7298
RGI60-02.07929,-127.302,52.718
RGI60-02.07930,-127.291,52.7197
RGI60-02.07931,-127.284,52.7012
RGI60-02.07932,-127.306,52.7277
RGI60-02.07933,-127.286,52.709
RGI60-02.07934,-117.52,52.7318
RGI60-02.07935,-120.575,52.7308
RGI60-02.07936,-126.795,52.7355
RGI60-02.07937,-127.243,52.732
RGI60-02.07938,-127.682,52.7283
RGI60-02.07939,-126.596,52.738
RGI60-02.07940,-127.552,52.7388
RGI60-02.07941,-118.745,52.7379
RGI60-02.07942,-120.587,52.7342
RGI60-02.07943,-120.583,52.7294
RGI60-02.07944,-127.539,52.7388
RGI60-02.07945,-127.541,52.7368
RGI60-02.07946,-117.575,52.7371
RGI60-02.07947,-120.334,52.7381
RGI60-02.07948,-127.3810501,52.74110031
RGI60-02.07949,-127.26,52.7354
RGI60-02.07950,-120.342,52.7433
RGI60-02.07951,-120.327,52.7453
RGI60-02.07952,-127.702,52.7365
RGI60-02.07953,-127.706,52.7409
RGI60-02.07954,-120.291,52.7452
RGI60-02.07955,-127.402,52.7392
RGI60-02.07956,-127.4,52.7317
RGI60-02.07957,-127.411,52.7276
RGI60-02.07958,-127.42,52.7297
RGI60-02.07959,-127.418,52.7407
RGI60-02.07960,-120.298,52.7496
RGI60-02.07961,-118.731,52.7439
RGI60-02.07962,-118.762,52.7444
RGI60-02.07963,-118.739,52.7415
RGI60-02.07964,-118.733,52.7483
RGI60-02.07965,-118.753,52.7467
RGI60-02.07966,-118.715,52.7516
RGI60-02.07967,-120.137,52.7482
RGI60-02.07968,-120.14,52.7456
RGI60-02.07969,-120.144,52.751
RGI60-02.07970,-120.158,52.7445
RGI60-02.07971,-118.739,52.7539
RGI60-02.07972,-127.393,52.7526
RGI60-02.07973,-119.964,52.7471
RGI60-02.07974,-119.981,52.7457
RGI60-02.07975,-119.9544601,52.7223053
RGI60-02.07976,-119.975,52.719
RGI60-02.07977,-119.966,52.7132
RGI60-02.07978,-119.996,52.7229
RGI60-02.07979,-119.948,52.7184
RGI60-02.07980,-119.984,52.7307
RGI60-02.07981,-119.952,52.7144
RGI60-02.07982,-127.228,52.7396
RGI60-02.07983,-127.215,52.7559
RGI60-02.07984,-127.236,52.7475
RGI60-02.07985,-127.261,52.753
RGI60-02.07986,-127.217,52.751
RGI60-02.07987,-127.567,52.7463
RGI60-02.07988,-127.57,52.7471
RGI60-02.07989,-120.136,52.7555
RGI60-02.07990,-120.133,52.7523
RGI60-02.07991,-127.28,52.7543
RGI60-02.07992,-127.593,52.7404
RGI60-02.07993,-118.23,52.7585
RGI60-02.07994,-127.376,52.7538
RGI60-02.07995,-127.363,52.7567
RGI60-02.07996,-127.372,52.7466
RGI60-02.07997,-127.368,52.7495
RGI60-02.07998,-127.241,52.7573
RGI60-02.07999,-127.353,52.7614
RGI60-02.08000,-127.364,52.7617
RGI60-02.08001,-118.816,52.7608
RGI60-02.08002,-118.208,52.7598
RGI60-02.08003,-127.607,52.7561
RGI60-02.08004,-127.603,52.7554
RGI60-02.08005,-127.598,52.7603
RGI60-02.08006,-119.421,52.7616
RGI60-02.08007,-119.406,52.763
RGI60-02.08008,-117.303,52.7628
RGI60-02.08009,-118.835,52.7596
RGI60-02.08010,-118.225,52.7622
RGI60-02.08011,-119.796,52.7631
RGI60-02.08012,-127.215,52.7637
RGI60-02.08013,-127.21,52.7613
RGI60-02.08014,-119.455,52.7675
RGI60-02.08015,-118.22,52.7666
RGI60-02.08016,-127.494,52.768
RGI60-02.08017,-119.97,52.7602
RGI60-02.08018,-119.96,52.7673
RGI60-02.08019,-118.424,52.7694
RGI60-02.08020,-127.55,52.7611
RGI60-02.08021,-127.569,52.7673
RGI60-02.08022,-127.566,52.7609
RGI60-02.08023,-127.559,52.7636
RGI60-02.08024,-118.398,52.7703
RGI60-02.08025,-127.716,52.7675
RGI60-02.08026,-127.588,52.7669
RGI60-02.08027,-127.272,52.7589
RGI60-02.08028,-127.284,52.7693
RGI60-02.08029,-126.858,52.7703
RGI60-02.08030,-118.456,52.7698
RGI60-02.08031,-118.437,52.77
RGI60-02.08032,-118.394,52.7625
RGI60-02.08033,-118.407,52.7699
RGI60-02.08034,-127.617,52.7593
RGI60-02.08035,-119.45,52.7717
RGI60-02.08036,-119.785,52.7714
RGI60-02.08037,-127.547,52.7727
RGI60-02.08038,-127.635,52.7723
RGI60-02.08039,-127.378,52.7725
RGI60-02.08040,-127.212,52.7726
RGI60-02.08041,-127.206,52.7711
RGI60-02.08042,-127.068,52.7745
RGI60-02.08043,-127.576,52.7751
RGI60-02.08044,-127.369,52.7742
RGI60-02.08045,-127.482,52.7759
RGI60-02.08046,-118.817,52.7711
RGI60-02.08047,-118.807,52.7651
RGI60-02.08048,-127.765,52.7784
RGI60-02.08049,-120.37,52.7807
RGI60-02.08050,-118.841,52.7787
RGI60-02.08051,-118.199,52.779
RGI60-02.08052,-119.452,52.7807
RGI60-02.08053,-127.775,52.7813
RGI60-02.08054,-127.065,52.777
RGI60-02.08055,-127.063,52.7803
RGI60-02.08056,-127.086,52.7771
RGI60-02.08057,-127.067,52.771
RGI60-02.08058,-127.787,52.7786
RGI60-02.08059,-127.803,52.7776
RGI60-02.08060,-127.277,52.7782
RGI60-02.08061,-127.268,52.7765
RGI60-02.08062,-127.379,52.7814
RGI60-02.08063,-120.354,52.7819
RGI60-02.08064,-127.549,52.7853
RGI60-02.08065,-127.64,52.7837
RGI60-02.08066,-127.63,52.7853
RGI60-02.08067,-126.888,52.7766
RGI60-02.08068,-119.507,52.784
RGI60-02.08069,-127.667,52.7863
RGI60-02.08070,-127.67,52.7848
RGI60-02.08071,-127.654,52.7876
RGI60-02.08072,-127.507,52.7866
RGI60-02.08073,-127.54,52.7884
RGI60-02.08074,-127.783,52.7861
RGI60-02.08075,-120.266,52.7885
RGI60-02.08076,-119.568,52.7889
RGI60-02.08077,-120.389,52.79
RGI60-02.08078,-127.617,52.7841
RGI60-02.08079,-127.623,52.7766
RGI60-02.08080,-127.616,52.7747
RGI60-02.08081,-127.601,52.7866
RGI60-02.08082,-127.605,52.7787
RGI60-02.08083,-119.457,52.7878
RGI60-02.08084,-119.576,52.7897
RGI60-02.08085,-120.374,52.7877
RGI60-02.08086,-127.521,52.7947
RGI60-02.08087,-120.249,52.7536
RGI60-02.08088,-120.298,52.7851
RGI60-02.08089,-120.26,52.7439
RGI60-02.08090,-120.272,52.7644
RGI60-02.08091,-120.299,52.7756
RGI60-02.08092,-120.3590851,52.79195786
RGI60-02.08093,-120.311,52.7639
RGI60-02.08094,-120.292,52.7544
RGI60-02.08095,-120.335,52.7881
RGI60-02.08096,-127.663,52.794
RGI60-02.08097,-127.602,52.7944
RGI60-02.08098,-127.251,52.7959
RGI60-02.08099,-127.267,52.7914
RGI60-02.08100,-127.679,52.7943
RGI60-02.08101,-127.677,52.796
RGI60-02.08102,-120.234,52.7971
RGI60-02.08103,-127.089,52.7992
RGI60-02.08104,-127.332,52.7967
RGI60-02.08105,-127.264,52.7995
RGI60-02.08106,-127.535,52.8011
RGI60-02.08107,-127.513,52.7992
RGI60-02.08108,-126.748,52.8013
RGI60-02.08109,-127.15,52.7964
RGI60-02.08110,-120.085,52.7692
RGI60-02.08111,-120.1,52.771
RGI60-02.08112,-120.069,52.7645
RGI60-02.08113,-120.101,52.7905
RGI60-02.08114,-127.71,52.7775
RGI60-02.08115,-127.688,52.7803
RGI60-02.08116,-127.701,52.7904
RGI60-02.08117,-127.076,52.8049
RGI60-02.08118,-127.096,52.7968
RGI60-02.08119,-127.089,52.7955
RGI60-02.08120,-120.119,52.8049
RGI60-02.08121,-127.601,52.8133
RGI60-02.08122,-120.308,52.8129
RGI60-02.08123,-127.854,52.8151
RGI60-02.08124,-118.895,52.8146
RGI60-02.08125,-127.629,52.8071
RGI60-02.08126,-120.01,52.8158
RGI60-02.08127,-127.248,52.8178
RGI60-02.08128,-127.259,52.8178
RGI60-02.08129,-119.542,52.8022
RGI60-02.08130,-119.549,52.8103
RGI60-02.08131,-127.292,52.8155
RGI60-02.08132,-127.284,52.8145
RGI60-02.08133,-127.089,52.8134
RGI60-02.08134,-127.082,52.8074
RGI60-02.08135,-127.848,52.8187
RGI60-02.08136,-127.554,52.8228
RGI60-02.08137,-120.031,52.7925
RGI60-02.08138,-120.047,52.81
RGI60-02.08139,-120.004,52.8
RGI60-02.08140,-120.027,52.8093
RGI60-02.08141,-120.04,52.759
RGI60-02.08142,-120.017,52.7752
RGI60-02.08143,-120.026,52.7577
RGI60-02.08144,-120.052,52.7786
RGI60-02.08145,-120.02,52.7908
RGI60-02.08146,-127.214,52.8203
RGI60-02.08147,-127.124,52.8243
RGI60-02.08148,-127.837,52.8238
RGI60-02.08149,-127.71,52.8217
RGI60-02.08150,-127.7,52.8243
RGI60-02.08151,-127.698,52.824
RGI60-02.08152,-127.233,52.8241
RGI60-02.08153,-127.203,52.8232
RGI60-02.08154,-127.645,52.8275
RGI60-02.08155,-127.135,52.8195
RGI60-02.08156,-127.149,52.8222
RGI60-02.08157,-127.732,52.8182
RGI60-02.08158,-127.746,52.8094
RGI60-02.08159,-127.727,52.8061
RGI60-02.08160,-127.74,52.803
RGI60-02.08161,-127.276,52.8217
RGI60-02.08162,-127.645,52.8122
RGI60-02.08163,-127.638,52.8063
RGI60-02.08164,-127.631,52.8235
RGI60-02.08165,-127.638,52.8138
RGI60-02.08166,-127.641,52.8208
RGI60-02.08167,-127.25,52.8254
RGI60-02.08168,-120.066,52.8279
RGI60-02.08169,-127.367,52.8305
RGI60-02.08170,-119.717,52.828
RGI60-02.08171,-120.575,52.8321
RGI60-02.08172,-127.832,52.8319
RGI60-02.08173,-127.798,52.833
RGI60-02.08174,-127.894,52.8335
RGI60-02.08175,-119.578,52.8313
RGI60-02.08176,-127.909,52.8336
RGI60-02.08177,-120.055,52.8295
RGI60-02.08178,-120.065,52.8346
RGI60-02.08179,-127.205,52.8337
RGI60-02.08180,-127.13,52.8342
RGI60-02.08181,-120.558,52.8354
RGI60-02.08182,-120.567,52.8365
RGI60-02.08183,-127.099,52.8309
RGI60-02.08184,-127.113,52.8323
RGI60-02.08185,-127.924,52.8348
RGI60-02.08186,-127.912,52.8395
RGI60-02.08187,-127.22,52.8373
RGI60-02.08188,-127.227,52.8367
RGI60-02.08189,-120.504,52.8411
RGI60-02.08190,-127.623,52.8421
RGI60-02.08191,-127.901,52.8396
RGI60-02.08192,-120.349,52.8441
RGI60-02.08193,-127.148,52.8399
RGI60-02.08194,-127.146,52.8351
RGI60-02.08195,-119.796,52.8394
RGI60-02.08196,-120.323,52.8237
RGI60-02.08197,-120.31,52.8292
RGI60-02.08198,-119.725,52.8401
RGI60-02.08199,-127.629,52.8372
RGI60-02.08200,-127.371,52.8404
RGI60-02.08201,-127.369,52.8017
RGI60-02.08202,-127.364,52.8083
RGI60-02.08203,-127.373,52.8198
RGI60-02.08204,-127.355,52.7964
RGI60-02.08205,-127.341,52.8379
RGI60-02.08206,-127.348,52.8162
RGI60-02.08207,-127.344,52.83
RGI60-02.08208,-127.141,52.8463
